episode_id,sensor_uid,tmc_code,corridor,link_id,date,period,t0_hour,t2_hour,t3_hour,P_hr,duration_min,threshold_used,min_speed_mph,mean_speed_mph,episode_demand,demand_capacity_ratio,magnitude,road_order,direction,is_clean_valid_episode,corridor_output,tmc,t2_source_method,daily_probe_day_count,daily_probe_t2_min_hour,daily_probe_t2_max_hour,daily_probe_t2_std_hour,screened_acceptance_share,anchor_t2_hour,anchor_source_method,anchor_episode_id,anchor_daily_probe_day_count,anchor_daily_t2_std_hour,anchor_source_reliable
state_transition__I95HOV_NB::110P04667__Weekday__0019,I95HOV_NB::110P04667,110P04667,I95HOV_NB,18.0,Weekday,PM,12.0,17.0,19.5,7.75,465.0,50.96665,43.185434782608695,46.749418858752456,15040.264635846646,7.5201323179233235,0.1801814722153705,17.0,NORTHBOUND,True,I95HOV_NB,110P04667,average_weekday,0,,,,1.0,17.0,average_weekday,state_transition__I95HOV_NB::110P04667__Weekday__0019,0.0,,True
daily_probe_mean__110P04668__AM,,110P04668,I95HOV_NB,,DailyMean,AM,8.5,8.5,9.25,1.0,,,17.77,,,,,19.0,NORTHBOUND,False,I95HOV_NB,110P04668,daily_probe_mean,1,8.5,8.5,0.0,0.0,,,,,,False
daily_probe_mean__110P04668__MD,,110P04668,I95HOV_NB,,DailyMean,MD,12.5,12.75,13.375,1.125,,,45.480000000000004,,,,,19.0,NORTHBOUND,False,I95HOV_NB,110P04668,daily_probe_mean,2,12.75,12.75,0.0,0.5,12.75,daily_probe_mean,daily_probe_mean__110P04668__MD,1.0,0.0,False
state_transition__I95HOV_NB::110P04668__Weekday__0020,I95HOV_NB::110P04668,110P04668,I95HOV_NB,15.0,Weekday,PM,12.5,16.75,21.0,8.75,525.0,50.701,34.19826086956522,42.99198431072034,16687.368425715846,8.343684212857923,0.4825607709519934,19.0,NORTHBOUND,False,I95HOV_NB,110P04668,average_weekday,0,,,,0.0,16.55,daily_probe_mean,daily_probe_mean__110P04668__PM,10.0,0.7314369419163897,True
daily_probe_mean__110P04669__AM,,110P04669,I95HOV_NB,,DailyMean,AM,7.25,8.5,9.5,2.5,,,14.26,,,,,21.0,NORTHBOUND,False,I95HOV_NB,110P04669,daily_probe_mean,1,8.5,8.5,0.0,0.0,,,,,,False
daily_probe_mean__110P04669__MD,,110P04669,I95HOV_NB,,DailyMean,MD,14.5,14.75,19.0,4.75,,,45.46,,,,,21.0,NORTHBOUND,True,I95HOV_NB,110P04669,daily_probe_mean,1,14.75,14.75,0.0,1.0,14.75,daily_probe_mean,daily_probe_mean__110P04669__MD,1.0,0.0,False
daily_probe_mean__110P04669__PM,,110P04669,I95HOV_NB,,DailyMean,PM,16.90625,17.46875,17.9375,1.28125,,,45.402499999999996,,,,,21.0,NORTHBOUND,False,I95HOV_NB,110P04669,daily_probe_mean,8,16.25,18.25,0.5650981662507851,0.125,18.0,daily_probe_mean,daily_probe_mean__110P04669__PM,1.0,0.0,False
state_transition__I395_NB::110P04670__Weekday__0030,I395_NB::110P04670,110P04670,I395_NB,23.0,Weekday,AM,7.25,8.75,9.75,2.75,165.0,42.4683,27.09978260869565,35.958070555926284,4436.141279206669,2.3348111995824574,0.5671085120207928,16.0,NORTHBOUND,True,I395_NB,110P04670,average_weekday,0,,,,1.0,8.75,average_weekday,state_transition__I395_NB::110P04670__Weekday__0030,0.0,,True
daily_probe_mean__110P04670__MD,,110P04670,I395_NB,,DailyMean,MD,10.15,11.6,13.1,3.2,,,7.764,,,,,16.0,NORTHBOUND,False,I395_NB,110P04670,daily_probe_mean,5,9.0,14.5,1.991230775173988,0.0,,,,,,False
state_transition__I395_NB::110P04670__Weekday__0031,I395_NB::110P04670,110P04670,I395_NB,23.0,Weekday,PM,15.75,17.5,19.25,3.75,225.0,42.4683,38.639047619047616,41.430610477445256,6492.055810414983,3.416871479165781,0.0991031771462376,16.0,NORTHBOUND,True,I395_NB,110P04670,average_weekday,0,,,,1.0,17.5,average_weekday,state_transition__I395_NB::110P04670__Weekday__0031,0.0,,True
daily_probe_mean__110P04675__AM,,110P04675,VA267_WB,,DailyMean,AM,6.25,6.785714285714286,7.035714285714286,1.0357142857142858,,,41.75571428571429,,,,,25.5,WESTBOUND,False,VA267_WB,110P04675,daily_probe_mean,7,6.0,8.25,0.8065421279025868,0.0,,,,,,False
daily_probe_mean__110P04675__MD,,110P04675,VA267_WB,,DailyMean,MD,10.125,10.375,10.625,0.75,,,42.025,,,,,25.5,WESTBOUND,False,VA267_WB,110P04675,daily_probe_mean,4,9.25,12.25,1.1388041973930374,0.0,,,,,,False
daily_probe_mean__110P04675__PM,,110P04675,VA267_WB,,DailyMean,PM,18.5,18.75,19.25,1.0,,,42.23,,,,,25.5,WESTBOUND,False,VA267_WB,110P04675,daily_probe_mean,1,18.75,18.75,0.0,0.0,,,,,,False
state_transition__VA286_NB::110P05601__Weekday__0014,VA286_NB::110P05601,110P05601,VA286_NB,13.0,Weekday,AM,7.25,7.5,7.75,0.75,45.0,31.5,31.419761904761906,31.553209109730847,713.7633003770732,0.7435034378927845,0.0025537461258078,1.0,NORTHBOUND,False,VA286_NB,110P05601,average_weekday,0,,,,0.0,7.2,daily_probe_mean,daily_probe_mean__110P05601__AM,10.0,0.35,True
daily_probe_mean__110P05601__MD,,110P05601,VA286_NB,,DailyMean,MD,11.552631578947368,11.960526315789474,12.210526315789474,0.9078947368421053,,,30.3978947368421,,,,,1.0,NORTHBOUND,False,VA286_NB,110P05601,daily_probe_mean,19,11.75,12.0,0.09116056881941459,0.0,,,,,,False
state_transition__VA286_NB::110P05601__Weekday__0015,VA286_NB::110P05601,110P05601,VA286_NB,13.0,Weekday,PM,16.75,17.25,19.0,2.5,150.0,31.5,15.939249999999998,22.452650957556937,2121.721594876356,2.2101266613295376,0.9762535878413352,1.0,NORTHBOUND,False,VA286_NB,110P05601,average_weekday,0,,,,0.0,17.55,daily_probe_mean,daily_probe_mean__110P05601__PM,5.0,0.4847679857416329,True
daily_probe_mean__110P05602__MD,,110P05602,VA286_NB,,DailyMean,MD,14.25,14.5,15.25,1.25,,,28.2,,,,,3.0,NORTHBOUND,True,VA286_NB,110P05602,daily_probe_mean,1,14.5,14.5,0.0,1.0,14.5,daily_probe_mean,daily_probe_mean__110P05602__MD,1.0,0.0,False
daily_probe_mean__110P05602__PM,,110P05602,VA286_NB,,DailyMean,PM,15.5,15.785714285714286,16.428571428571427,1.1785714285714286,,,33.67142857142857,,,,,3.0,NORTHBOUND,False,VA286_NB,110P05602,daily_probe_mean,7,15.25,16.5,0.45175395145262565,0.2857142857142857,15.625,daily_probe_mean,daily_probe_mean__110P05602__PM,2.0,0.375,False
daily_probe_mean__110P05603__AM,,110P05603,VA286_NB,,DailyMean,AM,5.65,6.05,6.35,0.95,,,30.26,,,,,5.0,NORTHBOUND,False,VA286_NB,110P05603,daily_probe_mean,5,6.0,6.25,0.09999999999999999,0.0,,,,,,False
daily_probe_mean__110P05603__MD,,110P05603,VA286_NB,,DailyMean,MD,10.5,10.75,11.0,0.75,,,30.12,,,,,5.0,NORTHBOUND,False,VA286_NB,110P05603,daily_probe_mean,3,9.75,12.5,1.241638702145945,0.0,,,,,,False
daily_probe_mean__110P05604__PM,,110P05604,VA286_NB,,DailyMean,PM,17.75,18.75,19.5,2.0,,,9.4,,,,,6.0,NORTHBOUND,False,VA286_NB,110P05604,daily_probe_mean,1,18.75,18.75,0.0,0.0,,,,,,False
daily_probe_mean__110P05609__AM,,110P05609,VA286_NB,,DailyMean,AM,7.175,7.725,8.95,2.025,,,30.967000000000002,,,,,11.1,NORTHBOUND,False,VA286_NB,110P05609,daily_probe_mean,10,6.75,8.75,0.6169481339626532,0.3,7.916666666666667,daily_probe_mean,daily_probe_mean__110P05609__AM,3.0,0.7168604389202189,True
state_transition__VA286_NB::110P05609__Weekday__0016,VA286_NB::110P05609,110P05609,VA286_NB,10.0,Weekday,MD,8.5,9.5,10.0,1.75,105.0,34.3,32.05478260869565,33.97264257481649,2739.7270140269807,1.712329383766863,0.0700431326804653,11.1,NORTHBOUND,False,VA286_NB,110P05609,average_weekday,0,,,,0.0,11.928571428571429,daily_probe_mean,daily_probe_mean__110P05609__MD,7.0,0.9609731462195509,True
state_transition__VA286_NB::110P05609__Weekday__0018,VA286_NB::110P05609,110P05609,VA286_NB,10.0,Weekday,PM,15.75,17.25,18.5,3.0,180.0,34.3,31.373695652173915,33.34886328345567,4681.916693970211,2.9261979337313817,0.0932725420769267,11.1,NORTHBOUND,False,VA286_NB,110P05609,average_weekday,0,,,,0.0,17.4375,daily_probe_mean,daily_probe_mean__110P05609__PM,12.0,0.7080268944986012,True
daily_probe_mean__110P05612__AM,,110P05612,VA286_NB,,DailyMean,AM,6.479166666666667,7.541666666666667,12.666666666666666,6.4375,,,26.939999999999998,,,,,15.0,NORTHBOUND,False,VA286_NB,110P05612,daily_probe_mean,12,6.0,8.0,0.4982608642958916,0.25,7.75,daily_probe_mean,daily_probe_mean__110P05612__AM,3.0,0.0,True
state_transition__VA286_NB::110P05612__Weekday__0019,VA286_NB::110P05612,110P05612,VA286_NB,20.0,Weekday,MD,7.0,10.0,19.25,12.5,750.0,36.65935,31.844090909090905,34.979049633563896,17219.515681108656,12.299654057934754,0.1512135832250882,15.0,NORTHBOUND,False,VA286_NB,110P05612,average_weekday,0,,,,0.0,12.125,daily_probe_mean,daily_probe_mean__110P05612__MD,8.0,1.964529205687714,False
daily_probe_mean__110P05612__PM,,110P05612,VA286_NB,,DailyMean,PM,13.5,16.583333333333332,19.36111111111111,6.111111111111111,,,29.714444444444446,,,,,15.0,NORTHBOUND,False,VA286_NB,110P05612,daily_probe_mean,9,15.75,17.0,0.3535533905932737,0.4444444444444444,16.75,daily_probe_mean,daily_probe_mean__110P05612__PM,4.0,0.1767766952966369,True
daily_probe_mean__110P05614__AM,,110P05614,VA286_NB,,DailyMean,AM,7.3,8.075,8.775,1.725,,,25.970999999999997,,,,,18.0,NORTHBOUND,False,VA286_NB,110P05614,daily_probe_mean,10,7.5,8.5,0.27499999999999997,0.2,8.375,daily_probe_mean,daily_probe_mean__110P05614__AM,2.0,0.125,False
state_transition__VA286_NB::110P05614__Weekday__0020,VA286_NB::110P05614,110P05614,VA286_NB,18.0,Weekday,MD,9.5,10.5,11.25,2.0,120.0,37.36355,35.88282608695652,37.87984519104084,2787.5216367999938,1.742201022999996,0.041265532136604,18.0,NORTHBOUND,True,VA286_NB,110P05614,average_weekday,0,,,,1.0,10.5,average_weekday,state_transition__VA286_NB::110P05614__Weekday__0020,0.0,,True
daily_probe_mean__110P05614__PM,,110P05614,VA286_NB,,DailyMean,PM,15.25,15.75,16.25,1.25,,,33.15,,,,,18.0,NORTHBOUND,False,VA286_NB,110P05614,daily_probe_mean,1,15.75,15.75,0.0,0.0,,,,,,False
state_transition__VA286_NB::110P05615__Weekday__0021,VA286_NB::110P05615,110P05615,VA286_NB,19.0,Weekday,AM,6.75,8.5,18.0,11.5,690.0,37.8,26.475,33.46569161265641,17787.139476617864,11.116962172886163,0.4277620396600565,20.0,NORTHBOUND,False,VA286_NB,110P05615,average_weekday,0,,,,0.0,8.5,daily_probe_mean,daily_probe_mean__110P05615__AM,1.0,0.0,False
daily_probe_mean__110P05615__MD,,110P05615,VA286_NB,,DailyMean,MD,7.267857142857143,12.017857142857142,17.142857142857142,10.125,,,23.695,,,,,20.0,NORTHBOUND,False,VA286_NB,110P05615,daily_probe_mean,14,9.25,14.75,1.6941714307397273,0.14285714285714285,11.875,daily_probe_mean,daily_probe_mean__110P05615__MD,2.0,0.875,False
daily_probe_mean__110P05615__PM,,110P05615,VA286_NB,,DailyMean,PM,15.068181818181818,17.34090909090909,20.136363636363637,5.318181818181818,,,29.76181818181818,,,,,20.0,NORTHBOUND,False,VA286_NB,110P05615,daily_probe_mean,11,15.25,18.75,0.9901373141269074,0.36363636363636365,17.5625,daily_probe_mean,daily_probe_mean__110P05615__PM,4.0,0.5412658773652742,True
daily_probe_mean__110P05617__AM,,110P05617,VA286_NB,,DailyMean,AM,7.625,8.25,8.625,1.25,,,34.84,,,,,23.0,NORTHBOUND,False,VA286_NB,110P05617,daily_probe_mean,2,7.75,8.75,0.5,0.0,,,,,,False
daily_probe_mean__110P05617__MD,,110P05617,VA286_NB,,DailyMean,MD,12.666666666666666,13.583333333333334,14.916666666666666,2.5,,,17.473333333333333,,,,,23.0,NORTHBOUND,False,VA286_NB,110P05617,daily_probe_mean,3,13.0,14.0,0.42491829279939874,0.0,,,,,,False
daily_probe_mean__110P05617__PM,,110P05617,VA286_NB,,DailyMean,PM,15.25,16.75,17.75,2.75,,,9.24,,,,,23.0,NORTHBOUND,False,VA286_NB,110P05617,daily_probe_mean,1,16.75,16.75,0.0,0.0,,,,,,False
daily_probe_mean__110P05618__AM,,110P05618,VA286_NB,,DailyMean,AM,7.9375,8.25,8.6875,1.0,,,35.7575,,,,,25.0,NORTHBOUND,False,VA286_NB,110P05618,daily_probe_mean,4,8.0,8.5,0.1767766952966369,0.25,8.25,daily_probe_mean,daily_probe_mean__110P05618__AM,1.0,0.0,False
daily_probe_mean__110P05618__MD,,110P05618,VA286_NB,,DailyMean,MD,9.75,12.166666666666666,14.166666666666666,4.666666666666667,,,23.963333333333335,,,,,25.0,NORTHBOUND,False,VA286_NB,110P05618,daily_probe_mean,3,10.75,13.75,1.2304019216861168,0.6666666666666666,12.25,daily_probe_mean,daily_probe_mean__110P05618__MD,2.0,1.5,False
daily_probe_mean__110P05618__PM,,110P05618,VA286_NB,,DailyMean,PM,15.0,15.25,15.75,1.0,,,37.75,,,,,25.0,NORTHBOUND,False,VA286_NB,110P05618,daily_probe_mean,1,15.25,15.25,0.0,0.0,,,,,,False
daily_probe_mean__110P05619__AM,,110P05619,VA286_NB,,DailyMean,AM,7.75,8.326923076923077,8.865384615384615,1.3653846153846154,,,33.53,,,,,27.0,NORTHBOUND,False,VA286_NB,110P05619,daily_probe_mean,13,7.25,8.75,0.39691860462596723,0.0,,,,,,False
daily_probe_mean__110P05619__MD,,110P05619,VA286_NB,,DailyMean,MD,9.65,10.35,10.75,1.35,,,34.218,,,,,27.0,NORTHBOUND,False,VA286_NB,110P05619,daily_probe_mean,5,9.0,14.0,1.8681541692269403,0.0,,,,,,False
daily_probe_mean__110P05619__PM,,110P05619,VA286_NB,,DailyMean,PM,14.705882352941176,15.514705882352942,16.25,1.7941176470588236,,,32.41117647058824,,,,,27.0,NORTHBOUND,False,VA286_NB,110P05619,daily_probe_mean,17,15.0,17.25,0.7198375441482598,0.11764705882352941,16.0,daily_probe_mean,daily_probe_mean__110P05619__PM,2.0,0.75,False
daily_probe_mean__110P05621__MD,,110P05621,VA286_NB,,DailyMean,MD,11.25,11.5,11.75,0.75,,,35.682,,,,,31.0,NORTHBOUND,False,VA286_NB,110P05621,daily_probe_mean,5,9.5,14.0,1.51657508881031,0.0,,,,,,False
daily_probe_mean__110P05625__AM,,110P05625,VA286_NB,,DailyMean,AM,6.5625,7.609375,8.53125,2.21875,,,34.73125,,,,,35.1,NORTHBOUND,False,VA286_NB,110P05625,daily_probe_mean,16,6.5,8.75,0.7179003129787589,0.25,7.75,daily_probe_mean,daily_probe_mean__110P05625__AM,4.0,0.9185586535436918,True
daily_probe_mean__110P05625__MD,,110P05625,VA286_NB,,DailyMean,MD,10.25,12.071428571428571,15.5,5.5,,,33.1047619047619,,,,,35.1,NORTHBOUND,False,VA286_NB,110P05625,daily_probe_mean,21,9.5,14.75,1.5832885779567905,0.3333333333333333,11.71875,daily_probe_mean,daily_probe_mean__110P05625__MD,8.0,1.7340230498756353,False
state_transition__VA286_NB::110P05625__Weekday__0022,VA286_NB::110P05625,110P05625,VA286_NB,4.0,Weekday,PM,10.5,15.75,18.75,8.5,510.0,37.1,36.07217391304348,36.69936249382411,11829.077911226208,8.449341365161578,0.0284935997878648,35.1,NORTHBOUND,False,VA286_NB,110P05625,average_weekday,0,,,,0.0,16.11111111111111,daily_probe_mean,daily_probe_mean__110P05625__PM,9.0,1.0007713074806568,False
state_transition__VA286_NB::110P05627__Weekday__0023,VA286_NB::110P05627,110P05627,VA286_NB,2.0,Weekday,AM,5.5,6.0,6.25,1.0,60.0,33.726,32.34913043478261,34.389246541501976,1147.745403705048,0.95645450308754,0.0425627998871012,38.0,NORTHBOUND,False,VA286_NB,110P05627,average_weekday,0,,,,0.0,8.75,daily_probe_mean,daily_probe_mean__110P05627__AM,1.0,0.0,False
daily_probe_mean__110P05627__MD,,110P05627,VA286_NB,,DailyMean,MD,6.09375,9.6875,21.84375,16.0,,,19.41875,,,,,38.0,NORTHBOUND,False,VA286_NB,110P05627,daily_probe_mean,8,9.0,13.25,1.3564084008881692,0.0,,,,,,False
state_transition__VA286_NB::110P05627__Weekday__0024,VA286_NB::110P05627,110P05627,VA286_NB,2.0,Weekday,PM,7.0,17.5,23.25,16.5,990.0,33.726,24.94043478260869,29.026059932327225,19142.32367641137,15.95193639700948,0.352261910987919,38.0,NORTHBOUND,False,VA286_NB,110P05627,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110P05628__AM,,110P05628,VA286_NB,,DailyMean,AM,5.583333333333333,8.458333333333334,15.875,10.541666666666666,,,18.098333333333333,,,,,40.0,NORTHBOUND,False,VA286_NB,110P05628,daily_probe_mean,6,7.75,8.75,0.41874481754670373,0.5,8.5,daily_probe_mean,daily_probe_mean__110P05628__AM,3.0,0.3535533905932738,True
daily_probe_mean__110P05628__MD,,110P05628,VA286_NB,,DailyMean,MD,6.175,9.175,17.325,11.4,,,17.607,,,,,40.0,NORTHBOUND,False,VA286_NB,110P05628,daily_probe_mean,10,9.0,9.5,0.1600781059358212,0.3,9.083333333333334,daily_probe_mean,daily_probe_mean__110P05628__MD,3.0,0.11785113019775792,True
state_transition__VA286_NB::110P05628__Weekday__0025,VA286_NB::110P05628,110P05628,VA286_NB,3.0,Weekday,PM,6.25,17.5,19.75,13.75,825.0,32.32984999999999,20.32891304347826,26.558467633678877,15655.47286688959,13.04622738907466,0.5903383486787932,40.0,NORTHBOUND,False,VA286_NB,110P05628,average_weekday,0,,,,0.0,17.15,daily_probe_mean,daily_probe_mean__110P05628__PM,5.0,0.3741657386773941,True
state_transition__VA286_NB::110P05629__Weekday__0026,VA286_NB::110P05629,110P05629,VA286_NB,1.0,Weekday,AM,7.5,8.0,9.5,2.25,135.0,33.4453,31.65891304347826,32.747395696091345,2454.29570021585,2.2311779092871364,0.0564260356654831,42.0,NORTHBOUND,True,VA286_NB,110P05629,average_weekday,0,,,,1.0,8.0,average_weekday,state_transition__VA286_NB::110P05629__Weekday__0026,0.0,,True
daily_probe_mean__110P05629__MD,,110P05629,VA286_NB,,DailyMean,MD,9.083333333333334,10.36111111111111,10.75,1.9166666666666667,,,30.075555555555557,,,,,42.0,NORTHBOUND,False,VA286_NB,110P05629,daily_probe_mean,9,9.0,14.75,2.291624578738093,0.1111111111111111,9.0,daily_probe_mean,daily_probe_mean__110P05629__MD,1.0,0.0,False
daily_probe_mean__110P05629__PM,,110P05629,VA286_NB,,DailyMean,PM,16.61111111111111,16.944444444444443,17.22222222222222,0.8611111111111112,,,31.903333333333332,,,,,42.0,NORTHBOUND,False,VA286_NB,110P05629,daily_probe_mean,9,15.75,18.5,0.8230851327793918,0.0,,,,,,False
state_transition__VA286_NB::110P05631__Weekday__0027,VA286_NB::110P05631,110P05631,VA286_NB,9.0,Weekday,AM,7.5,8.5,8.75,1.5,90.0,34.29475,34.047826086956526,34.62731884057971,1761.7330187390485,1.468110848949207,0.0072522666326138,46.0,NORTHBOUND,False,VA286_NB,110P05631,average_weekday,0,,,,0.0,7.571428571428571,daily_probe_mean,daily_probe_mean__110P05631__AM,7.0,0.8835226340609272,True
daily_probe_mean__110P05631__MD,,110P05631,VA286_NB,,DailyMean,MD,10.0,11.194444444444445,12.555555555555555,2.8055555555555554,,,28.62611111111111,,,,,46.0,NORTHBOUND,False,VA286_NB,110P05631,daily_probe_mean,18,9.0,14.5,1.6885142128254593,0.2777777777777778,11.09375,daily_probe_mean,daily_probe_mean__110P05631__MD,8.0,1.7044862679118304,False
daily_probe_mean__110P05631__PM,,110P05631,VA286_NB,,DailyMean,PM,15.013157894736842,16.43421052631579,17.88157894736842,3.1184210526315788,,,30.161052631578944,,,,,46.0,NORTHBOUND,False,VA286_NB,110P05631,daily_probe_mean,19,15.0,18.5,1.208092519067161,0.2631578947368421,16.208333333333332,daily_probe_mean,daily_probe_mean__110P05631__PM,6.0,0.6984606089266754,True
daily_probe_mean__110P05633__AM,,110P05633,VA286_NB,,DailyMean,AM,4.055555555555555,7.611111111111111,17.72222222222222,13.916666666666666,,,20.465555555555554,,,,,49.0,NORTHBOUND,False,VA286_NB,110P05633,daily_probe_mean,9,6.5,8.5,0.6573421981221795,0.3333333333333333,7.333333333333333,daily_probe_mean,daily_probe_mean__110P05633__AM,3.0,0.8498365855987975,True
daily_probe_mean__110P05633__MD,,110P05633,VA286_NB,,DailyMean,MD,5.785714285714286,12.071428571428571,19.535714285714285,14.0,,,19.26142857142857,,,,,49.0,NORTHBOUND,False,VA286_NB,110P05633,daily_probe_mean,7,9.25,14.25,1.7098156005122604,0.0,,,,,,False
state_transition__VA286_NB::110P05633__Weekday__0028,VA286_NB::110P05633,110P05633,VA286_NB,7.0,Weekday,PM,5.0,15.5,20.75,16.0,960.0,31.5,23.834565217391308,27.01231970577342,24681.856030555296,15.42616001909706,0.3216100110362185,49.0,NORTHBOUND,False,VA286_NB,110P05633,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110P05634__AM,,110P05634,US1_NB,,DailyMean,AM,6.857142857142857,7.5,8.035714285714286,1.4285714285714286,,,26.864285714285717,,,,,807.0,NORTHBOUND,False,US1_NB,110P05634,daily_probe_mean,7,6.75,8.0,0.4008918628686366,0.14285714285714285,7.25,daily_probe_mean,daily_probe_mean__110P05634__AM,1.0,0.0,False
daily_probe_mean__110P05634__PM,,110P05634,US1_NB,,DailyMean,PM,14.75,15.0,15.25,0.75,,,32.48,,,,,807.0,NORTHBOUND,False,US1_NB,110P05634,daily_probe_mean,1,15.0,15.0,0.0,0.0,,,,,,False
state_transition__US1_NB::110P05636__Weekday__0032,US1_NB::110P05636,110P05636,US1_NB,9.0,Weekday,AM,7.0,7.5,8.5,1.75,105.0,35.93065,33.02239130434783,35.944130434782615,1649.7924673843258,1.7185338201920062,0.088069294220654,810.0,NORTHBOUND,False,US1_NB,110P05636,average_weekday,0,,,,0.0,7.642857142857143,daily_probe_mean,daily_probe_mean__110P05636__AM,7.0,0.4791574237499549,True
daily_probe_mean__110P05636__MD,,110P05636,US1_NB,,DailyMean,MD,12.0,12.75,13.7,1.95,,,30.052,,,,,810.0,NORTHBOUND,False,US1_NB,110P05636,daily_probe_mean,10,10.5,14.5,1.4230249470757708,0.2,12.5,daily_probe_mean,daily_probe_mean__110P05636__MD,2.0,2.0,False
daily_probe_mean__110P05636__PM,,110P05636,US1_NB,,DailyMean,PM,16.625,17.1875,18.0,1.625,,,32.3725,,,,,810.0,NORTHBOUND,False,US1_NB,110P05636,daily_probe_mean,8,15.75,18.5,0.8816709987291178,0.125,17.25,daily_probe_mean,daily_probe_mean__110P05636__PM,1.0,0.0,False
state_transition__US1_NB::110P05639__Weekday__0033,US1_NB::110P05639,110P05639,US1_NB,8.0,Weekday,AM,5.5,8.5,9.75,4.5,270.0,34.978649999999995,30.52022727272728,34.302800285463334,4218.802739229976,4.394586186697891,0.1460809150414401,813.0,NORTHBOUND,True,US1_NB,110P05639,average_weekday,0,,,,1.0,8.5,average_weekday,state_transition__US1_NB::110P05639__Weekday__0033,0.0,,True
state_transition__US1_NB::110P05639__Weekday__0034,US1_NB::110P05639,110P05639,US1_NB,8.0,Weekday,MD,10.75,12.25,14.0,3.5,210.0,34.978649999999995,33.88739130434782,35.045093167701864,3254.7134645060446,3.3903265255271298,0.0322024993264136,813.0,NORTHBOUND,False,US1_NB,110P05639,average_weekday,0,,,,0.0,12.333333333333334,daily_probe_mean,daily_probe_mean__110P05639__MD,9.0,1.9436506316151,False
daily_probe_mean__110P05639__PM,,110P05639,US1_NB,,DailyMean,PM,17.035714285714285,17.321428571428573,17.821428571428573,1.0357142857142858,,,32.44285714285714,,,,,813.0,NORTHBOUND,False,US1_NB,110P05639,daily_probe_mean,7,15.0,18.5,1.3343958351621004,0.0,,,,,,False
daily_probe_mean__110P05640__AM,,110P05640,US1_NB,,DailyMean,AM,6.8125,8.25,12.125,5.5625,,,22.915,,,,,814.0,NORTHBOUND,False,US1_NB,110P05640,daily_probe_mean,4,7.5,8.75,0.46770717334674267,0.25,8.5,daily_probe_mean,daily_probe_mean__110P05640__AM,1.0,0.0,False
daily_probe_mean__110P05640__MD,,110P05640,US1_NB,,DailyMean,MD,6.65,12.05,21.65,15.25,,,22.502000000000002,,,,,814.0,NORTHBOUND,False,US1_NB,110P05640,daily_probe_mean,5,11.0,13.0,0.7810249675906654,0.0,,,,,,False
state_transition__US1_NB::110P05640__Weekday__0035,US1_NB::110P05640,110P05640,US1_NB,15.0,Weekday,PM,7.0,17.5,20.75,14.0,840.0,31.5,25.50413043478261,28.24942733494364,13210.925337219058,13.761380559603186,0.2350940597857123,814.0,NORTHBOUND,False,US1_NB,110P05640,average_weekday,0,,,,0.0,,,,,,False
daily_probe_mean__110P05641__AM,,110P05641,US1_NB,,DailyMean,AM,5.25,7.5,23.75,18.75,,,13.48,,,,,816.0,NORTHBOUND,False,US1_NB,110P05641,daily_probe_mean,1,7.5,7.5,0.0,0.0,,,,,,False
daily_probe_mean__110P05641__MD,,110P05641,US1_NB,,DailyMean,MD,3.25,13.875,22.5,19.5,,,12.175,,,,,816.0,NORTHBOUND,False,US1_NB,110P05641,daily_probe_mean,4,13.0,14.75,0.673145600891813,0.0,,,,,,False
